SETTLEMENTDATE,Price
2011/06/03 10:30:00,0.02658
2011/06/03 11:00:00,0.02807
2011/06/03 11:30:00,0.02702
2011/06/03 12:00:00,0.02622
2011/06/03 12:30:00,0.02584
2011/06/03 13:00:00,0.02566
2011/06/03 13:30:00,0.02576
2011/06/03 14:00:00,0.02558
2011/06/03 14:30:00,0.02577
2011/06/03 15:00:00,0.02574
2011/06/03 15:30:00,0.02562
2011/06/03 16:00:00,0.02561
2011/06/03 16:30:00,0.02554
2011/06/03 17:00:00,0.02584
2011/06/03 17:30:00,0.02583
2011/06/03 18:00:00,0.02757
2011/06/03 18:30:00,0.026
2011/06/03 19:00:00,0.02553
2011/06/03 19:30:00,0.0254
2011/06/03 20:00:00,0.02544
2011/06/03 20:30:00,0.02553
2011/06/03 21:00:00,0.02554
2011/06/03 21:30:00,0.02534
2011/06/03 22:00:00,0.02503
2011/06/03 22:30:00,0.026760000000000003
2011/06/03 23:00:00,0.02548
2011/06/03 23:30:00,0.02588
2011/06/04 00:00:00,0.02556
2011/06/04 00:30:00,0.02528
2011/06/04 01:00:00,0.02501
2011/06/04 01:30:00,0.02638
2011/06/04 02:00:00,0.02506
2011/06/04 02:30:00,0.02445
2011/06/04 03:00:00,0.02332
2011/06/04 03:30:00,0.02139
2011/06/04 04:00:00,0.019690000000000003
2011/06/04 04:30:00,0.019690000000000003
2011/06/04 05:00:00,0.020030000000000003
2011/06/04 05:30:00,0.020239999999999998
2011/06/04 06:00:00,0.019690000000000003
2011/06/04 06:30:00,0.0211
2011/06/04 07:00:00,0.02505
2011/06/04 07:30:00,0.025079999999999998
2011/06/04 08:00:00,0.02518
2011/06/04 08:30:00,0.026359999999999998
2011/06/04 09:00:00,0.02572
2011/06/04 09:30:00,0.02552
2011/06/04 10:00:00,0.02535
2011/06/04 10:30:00,0.02535
2011/06/04 11:00:00,0.02522
2011/06/04 11:30:00,0.02518
2011/06/04 12:00:00,0.02521
2011/06/04 12:30:00,0.025160000000000002
2011/06/04 13:00:00,0.02519
2011/06/04 13:30:00,0.02521
2011/06/04 14:00:00,0.02518
2011/06/04 14:30:00,0.02518
2011/06/04 15:00:00,0.02504
2011/06/04 15:30:00,0.02538
2011/06/04 16:00:00,0.02536
2011/06/04 16:30:00,0.02542
2011/06/04 17:00:00,0.02609
2011/06/04 17:30:00,0.02648
2011/06/04 18:00:00,0.027829999999999997
2011/06/04 18:30:00,0.026940000000000002
2011/06/04 19:00:00,0.026170000000000002
2011/06/04 19:30:00,0.02564
2011/06/04 20:00:00,0.02518
2011/06/04 20:30:00,0.02555
2011/06/04 21:00:00,0.02533
2011/06/04 21:30:00,0.0255
2011/06/04 22:00:00,0.02552
2011/06/04 22:30:00,0.02553
2011/06/04 23:00:00,0.02552
2011/06/04 23:30:00,0.02665
2011/06/05 00:00:00,0.02597
2011/06/05 00:30:00,0.0258
2011/06/05 01:00:00,0.02538
2011/06/05 01:30:00,0.02553
2011/06/05 02:00:00,0.02503
2011/06/05 02:30:00,0.02505
2011/06/05 03:00:00,0.02527
2011/06/05 03:30:00,0.02413
2011/06/05 04:00:00,0.02336
2011/06/05 04:30:00,0.02224
2011/06/05 05:00:00,0.02162
2011/06/05 05:30:00,0.019629999999999998
2011/06/05 06:00:00,0.0195
2011/06/05 06:30:00,0.01966
2011/06/05 07:00:00,0.019739999999999997
2011/06/05 07:30:00,0.02138
2011/06/05 08:00:00,0.02501
2011/06/05 08:30:00,0.02501
2011/06/05 09:00:00,0.02521
2011/06/05 09:30:00,0.02572
2011/06/05 10:00:00,0.02536
2011/06/05 10:30:00,0.02531
2011/06/05 11:00:00,0.02511
2011/06/05 11:30:00,0.02501
2011/06/05 12:00:00,0.02501
2011/06/05 12:30:00,0.02501
2011/06/05 13:00:00,0.02501
2011/06/05 13:30:00,0.02487
2011/06/05 14:00:00,0.02485
2011/06/05 14:30:00,0.02497
2011/06/05 15:00:00,0.02501
2011/06/05 15:30:00,0.02501
2011/06/05 16:00:00,0.02501
2011/06/05 16:30:00,0.02501
2011/06/05 17:00:00,0.02682
2011/06/05 17:30:00,0.02782
2011/06/05 18:00:00,0.02768
2011/06/05 18:30:00,0.02872
2011/06/05 19:00:00,0.026789999999999998
2011/06/05 19:30:00,0.02634
2011/06/05 20:00:00,0.02605
2011/06/05 20:30:00,0.02683
2011/06/05 21:00:00,0.026260000000000002
2011/06/05 21:30:00,0.02558
2011/06/05 22:00:00,0.02524
2011/06/05 22:30:00,0.02506
2011/06/05 23:00:00,0.02517
2011/06/05 23:30:00,0.02599
2011/06/06 00:00:00,0.02572
2011/06/06 00:30:00,0.02501
2011/06/06 01:00:00,0.02501
2011/06/06 01:30:00,0.02534
2011/06/06 02:00:00,0.02496
2011/06/06 02:30:00,0.02475
2011/06/06 03:00:00,0.02488
2011/06/06 03:30:00,0.02423
2011/06/06 04:00:00,0.022850000000000002
2011/06/06 04:30:00,0.02423
2011/06/06 05:00:00,0.02491
2011/06/06 05:30:00,0.02501
2011/06/06 06:00:00,0.02533
2011/06/06 06:30:00,0.03008
2011/06/06 07:00:00,0.028730000000000002
2011/06/06 07:30:00,0.02641
2011/06/06 08:00:00,0.02754
2011/06/06 08:30:00,0.026809999999999997
2011/06/06 09:00:00,0.02631
2011/06/06 09:30:00,0.02644
2011/06/06 10:00:00,0.02594
2011/06/06 10:30:00,0.02595
2011/06/06 11:00:00,0.02595
2011/06/06 11:30:00,0.02595
2011/06/06 12:00:00,0.02595
2011/06/06 12:30:00,0.02595
2011/06/06 13:00:00,0.02595
2011/06/06 13:30:00,0.02589
2011/06/06 14:00:00,0.02595
2011/06/06 14:30:00,0.02573
2011/06/06 15:00:00,0.02595
2011/06/06 15:30:00,0.026109999999999998
2011/06/06 16:00:00,0.02689
2011/06/06 16:30:00,0.02714
2011/06/06 17:00:00,0.02877
2011/06/06 17:30:00,0.037590000000000005
2011/06/06 18:00:00,0.03544
2011/06/06 18:30:00,0.03162
2011/06/06 19:00:00,0.02854
2011/06/06 19:30:00,0.027350000000000003
2011/06/06 20:00:00,0.02951
2011/06/06 20:30:00,0.02725
2011/06/06 21:00:00,0.02643
2011/06/06 21:30:00,0.02605
2011/06/06 22:00:00,0.02568
2011/06/06 22:30:00,0.03171
2011/06/06 23:00:00,0.026920000000000003
2011/06/06 23:30:00,0.0275
2011/06/07 00:00:00,0.026719999999999997
2011/06/07 00:30:00,0.02682
2011/06/07 01:00:00,0.02677
2011/06/07 01:30:00,0.02743
2011/06/07 02:00:00,0.026510000000000002
2011/06/07 02:30:00,0.0253
2011/06/07 03:00:00,0.02501
2011/06/07 03:30:00,0.02514
2011/06/07 04:00:00,0.02497
2011/06/07 04:30:00,0.02501
2011/06/07 05:00:00,0.02501
2011/06/07 05:30:00,0.02512
2011/06/07 06:00:00,0.02599
2011/06/07 06:30:00,0.02881
2011/06/07 07:00:00,0.03004
2011/06/07 07:30:00,0.02699
2011/06/07 08:00:00,0.02946
2011/06/07 08:30:00,0.02969
2011/06/07 09:00:00,0.02699
2011/06/07 09:30:00,0.02976
2011/06/07 10:00:00,0.02837
2011/06/07 10:30:00,0.02901
2011/06/07 11:00:00,0.02698
2011/06/07 11:30:00,0.026850000000000002
2011/06/07 12:00:00,0.02675
2011/06/07 12:30:00,0.026699999999999998
2011/06/07 13:00:00,0.02599
2011/06/07 13:30:00,0.02624
2011/06/07 14:00:00,0.027039999999999998
2011/06/07 14:30:00,0.027280000000000002
2011/06/07 15:00:00,0.02612
2011/06/07 15:30:00,0.02595
2011/06/07 16:00:00,0.02577
2011/06/07 16:30:00,0.02628
2011/06/07 17:00:00,0.02837
2011/06/07 17:30:00,0.038189999999999995
2011/06/07 18:00:00,0.040310000000000006
2011/06/07 18:30:00,0.03939
2011/06/07 19:00:00,0.03597
2011/06/07 19:30:00,0.03253
2011/06/07 20:00:00,0.03245
2011/06/07 20:30:00,0.03147
2011/06/07 21:00:00,0.02893
2011/06/07 21:30:00,0.02699
2011/06/07 22:00:00,0.02623
2011/06/07 22:30:00,0.03209
2011/06/07 23:00:00,0.027379999999999998
2011/06/07 23:30:00,0.027600000000000003
2011/06/08 00:00:00,0.02634
2011/06/08 00:30:00,0.026600000000000002
2011/06/08 01:00:00,0.02613
2011/06/08 01:30:00,0.030260000000000002
2011/06/08 02:00:00,0.02648
2011/06/08 02:30:00,0.02511
2011/06/08 03:00:00,0.02495
2011/06/08 03:30:00,0.02484
2011/06/08 04:00:00,0.023780000000000003
2011/06/08 04:30:00,0.02087
2011/06/08 05:00:00,0.023289999999999998
2011/06/08 05:30:00,0.02477
2011/06/08 06:00:00,0.02533
2011/06/08 06:30:00,0.02891
2011/06/08 07:00:00,0.034
2011/06/08 07:30:00,0.02797
2011/06/08 08:00:00,0.035859999999999996
2011/06/08 08:30:00,0.0368
2011/06/08 09:00:00,0.02932
2011/06/08 09:30:00,0.0286
2011/06/08 10:00:00,0.027370000000000002
2011/06/08 10:30:00,0.026949999999999998
2011/06/08 11:00:00,0.02653
2011/06/08 11:30:00,0.02666
2011/06/08 12:00:00,0.02582
2011/06/08 12:30:00,0.02595
2011/06/08 13:00:00,0.0258
2011/06/08 13:30:00,0.02595
2011/06/08 14:00:00,0.0261
2011/06/08 14:30:00,0.02604
2011/06/08 15:00:00,0.02595
2011/06/08 15:30:00,0.0261
2011/06/08 16:00:00,0.025929999999999998
2011/06/08 16:30:00,0.028829999999999998
2011/06/08 17:00:00,0.0375
2011/06/08 17:30:00,0.07817
2011/06/08 18:00:00,0.11982
2011/06/08 18:30:00,0.09934
2011/06/08 19:00:00,0.07213
2011/06/08 19:30:00,0.05183
2011/06/08 20:00:00,0.04125
2011/06/08 20:30:00,0.03671
2011/06/08 21:00:00,0.03277
2011/06/08 21:30:00,0.02683
2011/06/08 22:00:00,0.02599
2011/06/08 22:30:00,0.03096
2011/06/08 23:00:00,0.027190000000000002
2011/06/08 23:30:00,0.02678
2011/06/09 00:00:00,0.02622
2011/06/09 00:30:00,0.026350000000000002
2011/06/09 01:00:00,0.02577
2011/06/09 01:30:00,0.027059999999999997
2011/06/09 02:00:00,0.02632
2011/06/09 02:30:00,0.0252
2011/06/09 03:00:00,0.02501
2011/06/09 03:30:00,0.02495
2011/06/09 04:00:00,0.02484
2011/06/09 04:30:00,0.02496
2011/06/09 05:00:00,0.02501
2011/06/09 05:30:00,0.02501
2011/06/09 06:00:00,0.02542
2011/06/09 06:30:00,0.0313
2011/06/09 07:00:00,0.036789999999999996
2011/06/09 07:30:00,0.02836
2011/06/09 08:00:00,0.03772
2011/06/09 08:30:00,0.03023
2011/06/09 09:00:00,0.027620000000000002
2011/06/09 09:30:00,0.02896
2011/06/09 10:00:00,0.02904
2011/06/09 10:30:00,0.028
2011/06/09 11:00:00,0.02666
2011/06/09 11:30:00,0.02644
2011/06/09 12:00:00,0.02631
2011/06/09 12:30:00,0.02583
2011/06/09 13:00:00,0.02595
2011/06/09 13:30:00,0.02618
2011/06/09 14:00:00,0.026879999999999998
2011/06/09 14:30:00,0.026449999999999998
2011/06/09 15:00:00,0.02595
2011/06/09 15:30:00,0.02613
2011/06/09 16:00:00,0.02631
2011/06/09 16:30:00,0.026420000000000003
2011/06/09 17:00:00,0.027239999999999997
2011/06/09 17:30:00,0.04161
2011/06/09 18:00:00,0.06189
2011/06/09 18:30:00,0.05595
2011/06/09 19:00:00,0.05267
2011/06/09 19:30:00,0.04018
2011/06/09 20:00:00,0.04038
2011/06/09 20:30:00,0.04531
2011/06/09 21:00:00,0.04076
2011/06/09 21:30:00,0.03108
2011/06/09 22:00:00,0.02924
2011/06/09 22:30:00,0.04068
2011/06/09 23:00:00,0.03141
2011/06/09 23:30:00,0.03275
2011/06/10 00:00:00,0.02903
2011/06/10 00:30:00,0.02971
2011/06/10 01:00:00,0.02632
2011/06/10 01:30:00,0.02686
2011/06/10 02:00:00,0.02546
2011/06/10 02:30:00,0.02538
2011/06/10 03:00:00,0.0251
2011/06/10 03:30:00,0.02496
2011/06/10 04:00:00,0.02497
2011/06/10 04:30:00,0.025
2011/06/10 05:00:00,0.02501
2011/06/10 05:30:00,0.02538
2011/06/10 06:00:00,0.026260000000000002
2011/06/10 06:30:00,0.03032
2011/06/10 07:00:00,0.03409
2011/06/10 07:30:00,0.02855
2011/06/10 08:00:00,0.042570000000000004
2011/06/10 08:30:00,0.04284
2011/06/10 09:00:00,0.03515
2011/06/10 09:30:00,0.0335
2011/06/10 10:00:00,0.02915
2011/06/10 10:30:00,0.0273
2011/06/10 11:00:00,0.02705
2011/06/10 11:30:00,0.02673
2011/06/10 12:00:00,0.026350000000000002
2011/06/10 12:30:00,0.025929999999999998
2011/06/10 13:00:00,0.02595
2011/06/10 13:30:00,0.02595
2011/06/10 14:00:00,0.02595
2011/06/10 14:30:00,0.0259
2011/06/10 15:00:00,0.02589
2011/06/10 15:30:00,0.0261
2011/06/10 16:00:00,0.02603
2011/06/10 16:30:00,0.02673
2011/06/10 17:00:00,0.02711
2011/06/10 17:30:00,0.037219999999999996
2011/06/10 18:00:00,0.04397
2011/06/10 18:30:00,0.04059
2011/06/10 19:00:00,0.038520000000000006
2011/06/10 19:30:00,0.0318
2011/06/10 20:00:00,0.0314
2011/06/10 20:30:00,0.02818
2011/06/10 21:00:00,0.028329999999999998
2011/06/10 21:30:00,0.027829999999999997
2011/06/10 22:00:00,0.027489999999999997
2011/06/10 22:30:00,0.03539
2011/06/10 23:00:00,0.03053
2011/06/10 23:30:00,0.03184
2011/06/11 00:00:00,0.02904
2011/06/11 00:30:00,0.028480000000000002
2011/06/11 01:00:00,0.02639
2011/06/11 01:30:00,0.02978
2011/06/11 02:00:00,0.026949999999999998
2011/06/11 02:30:00,0.02533
2011/06/11 03:00:00,0.02501
2011/06/11 03:30:00,0.02479
2011/06/11 04:00:00,0.02468
2011/06/11 04:30:00,0.02451
2011/06/11 05:00:00,0.02453
2011/06/11 05:30:00,0.02429
2011/06/11 06:00:00,0.02398
2011/06/11 06:30:00,0.02526
2011/06/11 07:00:00,0.02527
2011/06/11 07:30:00,0.02569
2011/06/11 08:00:00,0.027399999999999997
2011/06/11 08:30:00,0.02852
2011/06/11 09:00:00,0.02962
2011/06/11 09:30:00,0.031
2011/06/11 10:00:00,0.03141
2011/06/11 10:30:00,0.030699999999999998
2011/06/11 11:00:00,0.02937
2011/06/11 11:30:00,0.02886
2011/06/11 12:00:00,0.027129999999999998
2011/06/11 12:30:00,0.02668
2011/06/11 13:00:00,0.02632
2011/06/11 13:30:00,0.02582
2011/06/11 14:00:00,0.02562
2011/06/11 14:30:00,0.02556
2011/06/11 15:00:00,0.02576
2011/06/11 15:30:00,0.02586
2011/06/11 16:00:00,0.02648
2011/06/11 16:30:00,0.028
2011/06/11 17:00:00,0.02933
2011/06/11 17:30:00,0.039
2011/06/11 18:00:00,0.04415
2011/06/11 18:30:00,0.04448
2011/06/11 19:00:00,0.03741
2011/06/11 19:30:00,0.0297
2011/06/11 20:00:00,0.027170000000000003
2011/06/11 20:30:00,0.02687
2011/06/11 21:00:00,0.02638
2011/06/11 21:30:00,0.0263
2011/06/11 22:00:00,0.02582
2011/06/11 22:30:00,0.02619
2011/06/11 23:00:00,0.02604
2011/06/11 23:30:00,0.02779
2011/06/12 00:00:00,0.02647
2011/06/12 00:30:00,0.02522
2011/06/12 01:00:00,0.02526
2011/06/12 01:30:00,0.02538
2011/06/12 02:00:00,0.02492
2011/06/12 02:30:00,0.02438
2011/06/12 03:00:00,0.023899999999999998
2011/06/12 03:30:00,0.0202
2011/06/12 04:00:00,0.01934
2011/06/12 04:30:00,0.019129999999999998
2011/06/12 05:00:00,0.018940000000000002
2011/06/12 05:30:00,0.020329999999999997
2011/06/12 06:00:00,0.019739999999999997
2011/06/12 06:30:00,0.01975
2011/06/12 07:00:00,0.0212
2011/06/12 07:30:00,0.022949999999999998
2011/06/12 08:00:00,0.02477
2011/06/12 08:30:00,0.02527
2011/06/12 09:00:00,0.02586
2011/06/12 09:30:00,0.026600000000000002
2011/06/12 10:00:00,0.02639
2011/06/12 10:30:00,0.02621
2011/06/12 11:00:00,0.0257
2011/06/12 11:30:00,0.02541
2011/06/12 12:00:00,0.02538
2011/06/12 12:30:00,0.02541
2011/06/12 13:00:00,0.02544
2011/06/12 13:30:00,0.02504
2011/06/12 14:00:00,0.02511
2011/06/12 14:30:00,0.02514
2011/06/12 15:00:00,0.025079999999999998
2011/06/12 15:30:00,0.02529
2011/06/12 16:00:00,0.025589999999999998
2011/06/12 16:30:00,0.02576
2011/06/12 17:00:00,0.028329999999999998
2011/06/12 17:30:00,0.03182
2011/06/12 18:00:00,0.03589
2011/06/12 18:30:00,0.03573
2011/06/12 19:00:00,0.030969999999999998
2011/06/12 19:30:00,0.02739
2011/06/12 20:00:00,0.02707
2011/06/12 20:30:00,0.02727
2011/06/12 21:00:00,0.026350000000000002
2011/06/12 21:30:00,0.02607
2011/06/12 22:00:00,0.02598
2011/06/12 22:30:00,0.026600000000000002
2011/06/12 23:00:00,0.02597
2011/06/12 23:30:00,0.02646
2011/06/13 00:00:00,0.02514
2011/06/13 00:30:00,0.02453
2011/06/13 01:00:00,0.024579999999999998
2011/06/13 01:30:00,0.02525
2011/06/13 02:00:00,0.02524
2011/06/13 02:30:00,0.02431
2011/06/13 03:00:00,0.024239999999999998
2011/06/13 03:30:00,0.023260000000000003
2011/06/13 04:00:00,0.02332
2011/06/13 04:30:00,0.02361
2011/06/13 05:00:00,0.01946
2011/06/13 05:30:00,0.019690000000000003
2011/06/13 06:00:00,0.01964
2011/06/13 06:30:00,0.02318
2011/06/13 07:00:00,0.023440000000000003
2011/06/13 07:30:00,0.02411
2011/06/13 08:00:00,0.02538
2011/06/13 08:30:00,0.02696
2011/06/13 09:00:00,0.02709
2011/06/13 09:30:00,0.0277
2011/06/13 10:00:00,0.027379999999999998
2011/06/13 10:30:00,0.02817
2011/06/13 11:00:00,0.02655
2011/06/13 11:30:00,0.027350000000000003
2011/06/13 12:00:00,0.02687
2011/06/13 12:30:00,0.026609999999999998
2011/06/13 13:00:00,0.02628
2011/06/13 13:30:00,0.02557
2011/06/13 14:00:00,0.02571
2011/06/13 14:30:00,0.02564
2011/06/13 15:00:00,0.02581
2011/06/13 15:30:00,0.027120000000000002
2011/06/13 16:00:00,0.02581
2011/06/13 16:30:00,0.02668
2011/06/13 17:00:00,0.02777
2011/06/13 17:30:00,0.03556
2011/06/13 18:00:00,0.04397
2011/06/13 18:30:00,0.0405
2011/06/13 19:00:00,0.032299999999999995
2011/06/13 19:30:00,0.027510000000000003
2011/06/13 20:00:00,0.02835
2011/06/13 20:30:00,0.027559999999999998
2011/06/13 21:00:00,0.02603
2011/06/13 21:30:00,0.02568
2011/06/13 22:00:00,0.02491
2011/06/13 22:30:00,0.02551
2011/06/13 23:00:00,0.02549
2011/06/13 23:30:00,0.028030000000000003
2011/06/14 00:00:00,0.02616
2011/06/14 00:30:00,0.02536
2011/06/14 01:00:00,0.02529
2011/06/14 01:30:00,0.02547
2011/06/14 02:00:00,0.02496
2011/06/14 02:30:00,0.02469
2011/06/14 03:00:00,0.02414
2011/06/14 03:30:00,0.024239999999999998
2011/06/14 04:00:00,0.02361
2011/06/14 04:30:00,0.02411
2011/06/14 05:00:00,0.02522
2011/06/14 05:30:00,0.02517
2011/06/14 06:00:00,0.02509
2011/06/14 06:30:00,0.030989999999999997
2011/06/14 07:00:00,0.03526
2011/06/14 07:30:00,0.0293
2011/06/14 08:00:00,0.04102
2011/06/14 08:30:00,0.04021
2011/06/14 09:00:00,0.03604
2011/06/14 09:30:00,0.03767
2011/06/14 10:00:00,0.033530000000000004
2011/06/14 10:30:00,0.029589999999999998
2011/06/14 11:00:00,0.02927
2011/06/14 11:30:00,0.02673
2011/06/14 12:00:00,0.02656
2011/06/14 12:30:00,0.027059999999999997
2011/06/14 13:00:00,0.027149999999999997
2011/06/14 13:30:00,0.0269
2011/06/14 14:00:00,0.02699
2011/06/14 14:30:00,0.026920000000000003
2011/06/14 15:00:00,0.02696
2011/06/14 15:30:00,0.026879999999999998
2011/06/14 16:00:00,0.02649
2011/06/14 16:30:00,0.02588
2011/06/14 17:00:00,0.02907
2011/06/14 17:30:00,0.03743
2011/06/14 18:00:00,0.06459999999999999
2011/06/14 18:30:00,0.05594
2011/06/14 19:00:00,0.052340000000000005
2011/06/14 19:30:00,0.037939999999999995
2011/06/14 20:00:00,0.03252
2011/06/14 20:30:00,0.03033
2011/06/14 21:00:00,0.02929
2011/06/14 21:30:00,0.02741
2011/06/14 22:00:00,0.02653
2011/06/14 22:30:00,0.03351
2011/06/14 23:00:00,0.02718
2011/06/14 23:30:00,0.02725
2011/06/15 00:00:00,0.02581
2011/06/15 00:30:00,0.026
2011/06/15 01:00:00,0.02517
2011/06/15 01:30:00,0.02524
2011/06/15 02:00:00,0.02718
2011/06/15 02:30:00,0.024050000000000002
2011/06/15 03:00:00,0.02298
2011/06/15 03:30:00,0.02271
2011/06/15 04:00:00,0.021070000000000002
2011/06/15 04:30:00,0.02112
2011/06/15 05:00:00,0.024210000000000002
2011/06/15 05:30:00,0.02495
2011/06/15 06:00:00,0.02553
2011/06/15 06:30:00,0.02889
2011/06/15 07:00:00,0.03193
2011/06/15 07:30:00,0.026969999999999997
2011/06/15 08:00:00,0.02911
2011/06/15 08:30:00,0.02755
2011/06/15 09:00:00,0.027469999999999998
2011/06/15 09:30:00,0.02834
2011/06/15 10:00:00,0.0291
2011/06/15 10:30:00,0.02659
2011/06/15 11:00:00,0.02655
2011/06/15 11:30:00,0.02583
2011/06/15 12:00:00,0.0261
2011/06/15 12:30:00,0.026
2011/06/15 13:00:00,0.02591
2011/06/15 13:30:00,0.02599
2011/06/15 14:00:00,0.02591
2011/06/15 14:30:00,0.02616
2011/06/15 15:00:00,0.02575
2011/06/15 15:30:00,0.02677
2011/06/15 16:00:00,0.027030000000000002
2011/06/15 16:30:00,0.02794
2011/06/15 17:00:00,0.02922
2011/06/15 17:30:00,0.05125
2011/06/15 18:00:00,0.08367000000000001
2011/06/15 18:30:00,0.05083
2011/06/15 19:00:00,0.04114
2011/06/15 19:30:00,0.03442
2011/06/15 20:00:00,0.03111
2011/06/15 20:30:00,0.02913
2011/06/15 21:00:00,0.028059999999999998
2011/06/15 21:30:00,0.027260000000000003
2011/06/15 22:00:00,0.026920000000000003
2011/06/15 22:30:00,0.03351
2011/06/15 23:00:00,0.02887
2011/06/15 23:30:00,0.02825
2011/06/16 00:00:00,0.02664
2011/06/16 00:30:00,0.026670000000000003
2011/06/16 01:00:00,0.0256
2011/06/16 01:30:00,0.0254
2011/06/16 02:00:00,0.02511
2011/06/16 02:30:00,0.0246
2011/06/16 03:00:00,0.0242
2011/06/16 03:30:00,0.01911
2011/06/16 04:00:00,0.0188
2011/06/16 04:30:00,0.019030000000000002
2011/06/16 05:00:00,0.02014
2011/06/16 05:30:00,0.02453
2011/06/16 06:00:00,0.02503
2011/06/16 06:30:00,0.032409999999999994
2011/06/16 07:00:00,0.03116
2011/06/16 07:30:00,0.02902
2011/06/16 08:00:00,0.03372
2011/06/16 08:30:00,0.032990000000000005
2011/06/16 09:00:00,0.028149999999999998
2011/06/16 09:30:00,0.03137
2011/06/16 10:00:00,0.03159
2011/06/16 10:30:00,0.02982
2011/06/16 11:00:00,0.02759
2011/06/16 11:30:00,0.02853
2011/06/16 12:00:00,0.02895
2011/06/16 12:30:00,0.02956
2011/06/16 13:00:00,0.02985
2011/06/16 13:30:00,0.03068
2011/06/16 14:00:00,0.02998
2011/06/16 14:30:00,0.02957
2011/06/16 15:00:00,0.02886
2011/06/16 15:30:00,0.02964
2011/06/16 16:00:00,0.02993
2011/06/16 16:30:00,0.030019999999999998
2011/06/16 17:00:00,0.0312
2011/06/16 17:30:00,0.03726
2011/06/16 18:00:00,0.07508
2011/06/16 18:30:00,0.04856
2011/06/16 19:00:00,0.044270000000000004
2011/06/16 19:30:00,0.03534
2011/06/16 20:00:00,0.03444
2011/06/16 20:30:00,0.03756
2011/06/16 21:00:00,0.031010000000000003
2011/06/16 21:30:00,0.02653
2011/06/16 22:00:00,0.02558
2011/06/16 22:30:00,0.03169
2011/06/16 23:00:00,0.02775
2011/06/16 23:30:00,0.027170000000000003
2011/06/17 00:00:00,0.026449999999999998
2011/06/17 00:30:00,0.02561
2011/06/17 01:00:00,0.02558
2011/06/17 01:30:00,0.02546
2011/06/17 02:00:00,0.02465
2011/06/17 02:30:00,0.024
2011/06/17 03:00:00,0.02036
2011/06/17 03:30:00,0.01813
2011/06/17 04:00:00,0.01889
2011/06/17 04:30:00,0.01871
2011/06/17 05:00:00,0.02121
2011/06/17 05:30:00,0.02434
2011/06/17 06:00:00,0.02504
2011/06/17 06:30:00,0.02919
2011/06/17 07:00:00,0.02983
2011/06/17 07:30:00,0.02844
2011/06/17 08:00:00,0.03227
2011/06/17 08:30:00,0.032170000000000004
2011/06/17 09:00:00,0.0294
2011/06/17 09:30:00,0.03041
2011/06/17 10:00:00,0.02983
2011/06/17 10:30:00,0.027030000000000002
2011/06/17 11:00:00,0.02725
2011/06/17 11:30:00,0.02609
2011/06/17 12:00:00,0.02637
2011/06/17 12:30:00,0.02604
2011/06/17 13:00:00,0.02557
2011/06/17 13:30:00,0.02551
2011/06/17 14:00:00,0.02568
2011/06/17 14:30:00,0.02544
2011/06/17 15:00:00,0.02565
2011/06/17 15:30:00,0.02529
2011/06/17 16:00:00,0.02625
2011/06/17 16:30:00,0.02579
2011/06/17 17:00:00,0.02665
2011/06/17 17:30:00,0.03407
2011/06/17 18:00:00,0.043859999999999996
2011/06/17 18:30:00,0.03754
2011/06/17 19:00:00,0.038
2011/06/17 19:30:00,0.03093
2011/06/17 20:00:00,0.03357
2011/06/17 20:30:00,0.02876
2011/06/17 21:00:00,0.02721
2011/06/17 21:30:00,0.026600000000000002
2011/06/17 22:00:00,0.0265
2011/06/17 22:30:00,0.03125
2011/06/17 23:00:00,0.02811
2011/06/17 23:30:00,0.02949
2011/06/18 00:00:00,0.02845
2011/06/18 00:30:00,0.027460000000000002
2011/06/18 01:00:00,0.026
2011/06/18 01:30:00,0.02622
2011/06/18 02:00:00,0.02477
2011/06/18 02:30:00,0.0245
2011/06/18 03:00:00,0.02393
2011/06/18 03:30:00,0.019010000000000003
2011/06/18 04:00:00,0.019530000000000002
2011/06/18 04:30:00,0.01973
2011/06/18 05:00:00,0.01786
2011/06/18 05:30:00,0.01973
2011/06/18 06:00:00,0.02022
2011/06/18 06:30:00,0.023039999999999998
2011/06/18 07:00:00,0.0251
2011/06/18 07:30:00,0.02514
2011/06/18 08:00:00,0.02597
2011/06/18 08:30:00,0.027129999999999998
2011/06/18 09:00:00,0.02696
2011/06/18 09:30:00,0.02779
2011/06/18 10:00:00,0.02793
2011/06/18 10:30:00,0.02755
2011/06/18 11:00:00,0.02675
2011/06/18 11:30:00,0.02605
2011/06/18 12:00:00,0.02553
2011/06/18 12:30:00,0.02529
2011/06/18 13:00:00,0.02544
2011/06/18 13:30:00,0.02522
2011/06/18 14:00:00,0.02543
2011/06/18 14:30:00,0.02472
2011/06/18 15:00:00,0.025079999999999998
2011/06/18 15:30:00,0.02595
2011/06/18 16:00:00,0.02582
2011/06/18 16:30:00,0.02605
2011/06/18 17:00:00,0.02716
2011/06/18 17:30:00,0.0353
2011/06/18 18:00:00,0.06677
2011/06/18 18:30:00,0.04992
2011/06/18 19:00:00,0.040049999999999995
2011/06/18 19:30:00,0.032189999999999996
2011/06/18 20:00:00,0.03203
2011/06/18 20:30:00,0.03138
2011/06/18 21:00:00,0.02914
2011/06/18 21:30:00,0.02934
2011/06/18 22:00:00,0.027379999999999998
2011/06/18 22:30:00,0.03202
2011/06/18 23:00:00,0.028489999999999998
